song,label
"Jesteś tu dziś, stoisz tuż obok,
w Twych oczach blask, powrotu prośba,
sam nie wiem jak, zaufać Tobie mam.
Byłaś mym snem, wiarą, wytchnieniem,
minął ten czas, już nie ma nas...
<EOST>
Ciągle słyszę Twoje kroki,
wciąż odświeżam me wspomnienia,
lecz nie czuję Twego ciepła,
czas wszystko pozmieniał.
Byłaś dla mnie całym światem,
zawładnęłaś moją duszą,
zostawiłas tak bez słowa,
tamte dni nie wrócą...
<EOST>
Ciągle słyszę Twoje kroki,
wciąż odświeżam me wspomnienia,
lecz nie czuję Twego ciepła,
czas wszystko pozmieniał.
Byłaś dla mnie całym światem,
zawładnęłaś moją duszą,
zostawiłas tak bez słowa,
tamte dni nie wrócą...
<EOST>
Wiesz ile zła już wyrządziłaś,
zaczynasz grę, podchodzisz bliżej,
odwagę masz próbować jeszcze raz...
Zapomnij, że mnie znów zdobędziesz,
tym razem więcej siły w sobie mam!
<EOST>
Ciągle słyszę Twoje kroki,
wciąż odświeżam me wspomnienia,
lecz nie czuję Twego ciepła,
czas wszystko pozmieniał.
Byłaś dla mnie całym światem,
zawładnęłaś moją duszą,
zostawiłas tak bez słowa,
tamte dni nie wrócą...
<EOST>
Ciągle słyszę Twoje kroki,
wciąż odświeżam me wspomnienia,
lecz nie czuję Twego ciepła,
czas wszystko pozmieniał.
Byłaś dla mnie całym światem,
zawładnęłaś moją duszą,
zostawiłas tak bez słowa,
tamte dni nie wrócą..<EOST>.",1
"Świat to tylko teatr
Gram swoją rolę
Lecz gdy ściśnie bieda
Pomarzyć mogę

<RBEG>Ref.:
Złota Jokohama, złota Jokohama
Nierealny azyl
Wpadam tam na chwilę
Pragnę, kocham, żyję
Raz i tysiąc razy

Tak, to mój rysopis
Jest w tej gazecie
Był, żył, wyszedł z domu
Co o mnie wiecie?

<RBEG>Ref.:
Złota Jokohama, złota Jokohama
Nierealny azyl
Wpadam tam na chwilę
Pragnę, kocham, żyję
Raz i tysiąc ra<REND><REND>z<EOST>y",1
"I was doing
I couldn't save you from
the darkness
I didn't see
I couldn't bring
I didn't find it
Rippin my guilt
I saw you lost and confused
I couldn't be
someone to take you somewhere else
<EOST>
Why won't you stay in light
Ohoh
Right next to me
Why won't you stay in light
Ohoh
Right next to me
<EOST>
Another day
Another second
Another night
There in the dark
Another's bagging for som light
<EOST>
Why won't you stay in light
Ohoh
Right next to me
Why won't you stay in light
Ohoh
Right next to me
Why won't you stay in light
Ohoh
Right next to me
Why won't you stay in light
Ohoh
Right next to m<EOST>e",0
"Pamiętam padał letni deszcz, 
Ty przed nim chowałaś się i ja też 
To trwało może chwile dwie, 
dostrzegłem Ciebie a Ty mnie 
Zrobiłaś wtedy miły gest 
i chyba tym zauroczyłaś mnie 
wiedziałem już bez zbędnych słów, 
że będę chciał Cię poznać znów 
<EOST>
<RBEG>Ref.
Nie wiem czy to była miłość, to co między nami było 
nie wiem czy to była miłość, czy to tylko piękny sen 
Nie wiem czy to była miłość, to co między nami było 
nie wiem czy to była miłość, czy to tylko krótki, piękny sen <REND>
<EOST>
Pamiętam padał letni deszcz, 
Powiedziałaś do mnie słowa te 
Spotkanie nasze - to był błąd 
Wyjeżdżam - daleko stąd 
W kilka chwil spakowałaś się 
tak po prostu zostawiłaś mnie 
do dziś nurtuje problem ten 
czy to miłość była, czy to sen<EOST>?",1
"Hej , tam pod lasem coś błyszczy z dala ,
Banda Cyganów ogień rozpala .

Bum stradi radi , Bum stradi radi ,
Bum stradi radi u ha , ha!
Bum stradi radi , Bum stradi radi ,
Bum stradi radi bum !

Ogniska palą , strawę gotują ,
Jedni śpiewają , drudzy tańcują .

Bum stradi radi , Bum stradi radi …

Co wy za jedni i gdzie idziecie ?
My rozproszeni po całym świecie .

Bum stradi radi , Bum stradi radi …

Cygan bez roli , Cygan bez chaty ,
Cygan szczęśliwy , choć niebogaty .

Bum stradi radi , Bum stradi radi …

Cygan nie sieje , Cygan nie orze ,
Gdzie Cygan spojrzy - tam jego zboże .

Bum stradi radi , Bum stradi radi <EOST>…",0
"Pójdźmy wszyscy do stajenki, do Jezusa i Panienki
Powitajmy Maleńkiego i Maryję Matkę Jego
Powitajmy Maleńkiego i Maryję Matkę Jego

Witaj, Jezu ukochany, od Patriarchów czekany
Od Proroków ogłoszony, od narodów upragniony
Od Proroków ogłoszony, od narodów upragniony

Witaj, Dzieciąteczko w żłobie, wyznajemy Boga w Tobie
Coś się narodził tej nocy, byś nas wyrwał z czarta mocy
Coś się narodził tej nocy, byś nas wyrwał z czarta mocy

Witaj Jezu nam zjawiony, witaj dwakroć narodzony
Raz z Ojca przed wieków wiekiem, a teraz z matki człowiekiem
Raz z Ojca przed wieków wiekiem, a teraz z matki człowiekie<EOST>m",0
"1. Kochałam Cię nad życie moje
Kochałam Ciebie z całych sił
Dziś nie zostało nic prócz wspomnień
Fotografii z naszych wspólnych dni
<EOST>
<RBEG>Ref: Chciałam Ci serce dać
Chciałam dać moje sny
Zostawiłeś mi
Tylko pożegnalny list / x2<REND>
<EOST>
2. Serce pęka, gdy myślę o Tobie
Me serce pęka, bo dobrze wie
Dziś nie zostało nic, prócz wspomnień
Nie spotkamy nigdy się
<EOST>
<RBEG>Ref: Chciałam Ci serce dać
Chciałam dać moje sny
Zostawiłeś mi
Tylko pożegnalny list / x2<REND>
<EOST>
Serce pęka, gdy myślę o Tobie
Dziś nie zostało nic, prócz wspomnień
<EOST>
<RBEG>Ref: Chciałam Ci serce dać
Chciałam dać moje sny
Zostawiłeś mi
Tylko pożegnalny list / x2<REND>
<EOST>
<RBEG>Ref: Chciałam Ci serce dać
Chciałam dać moje sny
Zostawiłeś mi
Tylko pożegnalny li<REND>s<EOST>t",1
"To znowu się stało
<EOST>
To znowu się stało, tak stać się musiało
Me serce Ciebie pokochało
O Tobie myślę co dzień, uzależniłaś już mnie
Dam Ci wszystko, czego chcesz (2 x)
Czego chcesz
<EOST>
Gdy w tłumie pierwszy raz ujrzałem Twoją twarz
To od razu czułem jak
Me serce szybciej bije
Poczułem, że żyję
<EOST>
<RBEG>Ref.:
To znowu się stało, tak stać się musiało
Me serce Ciebie pokochało
O Tobie myślę co dzień, uzależniłaś już mnie
Dam Ci wszystko, czego chcesz (2 x)
Czego chcesz<REND>
<EOST>
Przy Tobie zawsze wolniej jakoś płynie czas
Niech ta chwila wiecznie trwa
Dla Ciebie wszystko zrobię,  nawet wskoczę w ogień
<EOST>
To znowu się stało, tak stać się musiało
O Tobie myślę co dzień, uzależniłaś już mnie
<EOST>
<RBEG>Ref.:
To znowu się stało, tak stać się musiało
Me serce Ciebie pokochało
O Tobie myślę co dzień, uzależniłaś już mnie
Dam Ci wszystko, czego chcesz (2 x)
Czego chce<REND>s<EOST>z",1
"Za naszym oknem na nowy już Rok
Coś się zapala i błyszczy przez mrok
Gwiazdkowe dzieci u nadziei wrót
Stoimy wszystkie czekając na cud

Ufni w potęgę ściszamy głos
Aż za szyb kręgiem błyśnie nasz los

Zimne są ognie i biała jest noc
Pali się drzewko i truchleje moc
Gwiazdkowe dzieci swych ojców i mam
Stoimy wszystkie u nadziei bram

Wierząc, że właśnie musi być tak
Póki nie zgaśnie za oknem znak

Tyle jest myśli i tyle jest nas
Gwiazdkowych dzieci spod milionów gwiazd
Stojących ciągle u nadziei bram
Gwiazdkowych dzieci swych ojców i ma<EOST>m",0
"Szansa jest ogromna, nawet jak do tej pory była znikoma
Nie chodzi o miliony na kontach, choć do tego też jestem zdolna (Zobacz)
Otwieram nowy rozdział, bo w końcu mi można
Zobaczymy, co los da, tlen nabieram w nozdrza
Stres wpisałam w koszta
Prawda bywa gorzka
Brudna bywa forsa
Reakcja bywa ostra (Jak leci?)
Jakoś tam, sieci nową jakość dam
Zawsze jest jakaś opcja, obecnie moja jest mocna
Byłam zmęczona w białych rękawiczkach, wojna
W chłodzie marmurowych komnat
Błyska w duszy Mortal Kombat

Wygrana jest słodka, Natt i Maggie na okładce Forbesa
Mam swoją wizję i głos, mam plan na gigi, sold out

(Sold out) Nagram płyty
(Sold out) Zagram gigi
(Sold out) Robię te wyniki
(Sold out, yeah)

(Sold out) Nagram płyty
(Sold out) Zagram gigi
(Sold out) Robię te wyniki, yeah
(Sold out, yeah)

Tłumy ludzi, w ciemno sold out
Rubin, klejnot, szafir, Bombaj
Hale, kluby, nowy rozdział
Dopiero się teraz zaczyna
Na sobie mam ciuchy jak dziewczyna Bonda
Tej nocy robimy tu skyfall
Szykuję premierę jak iPhone
Świecą naszyjniki z pereł tak jak nocny patrol
Jakbym była Kleopatrą
Mierzą zimne oczy, biathlon

Ktoś ciągle mi mówi ""Poczekaj"", nie mogę już dłużej tak czekać, dziewczyno (Dziewczyno)
Nawet jakby pociąg odjechał, samolot odfrunął, a statek odpłynął (Odpłynął)
To jadę rowerem i bomba
Przede mną dni słodkie jak fondant
Scena rozgrzana jak fondue
Gotowa, by zrobić sold out

(Sold out) Nagram płyty
(Sold out) Zagram gigi
(Sold out) Robię te wyniki
(Sold out, yeah)

(Sold out) Nagram płyty
(Sold out) Zagram gigi
(Sold out) Robię te wyniki, yeah
(Sold out, yeah)

Zapraszają nas do gry, chcą wiedzieć
Są ciekawi, myślą, że to nie mój teren
Czy mamy tyle siły, by realizować cele
Przyjmuję challenge, dym na scenie, wchodzę, mamy sold out

(Sold out) Nagram płyty
(Sold out) Zagram gigi
(Sold out) Robię te wyniki
(Sold out, yeah)

(Sold out) Nagram płyty (Sold out)
(Sold out) Zagram gigi
(Sold out) Robię te wyniki, yeah
(Sold out, yeah<EOST>)",0
"Jeszcze dobrze się nie znamy
Ale coś już łączy nas
Wiem że zrobić coś możemy
By usłyszał o nas świat
Mamy przecież wielkie plany
Lecz czy sił wystarczy nam?
Jeśli nie, to się pożegnamy
A na razie bawmy się

<RBEG>Ref.:
Śmiej się, śmiej, o o o o
Razem z nami tańczyć chciej (4 x)

My lubimy żyć na luzie
Poznać dziś możecie nas
Dobrze wiedzą o tym ludzie
Że upływa szybko czas
Więc nie przejmuj się, kochany
Jeśli coś nie idzie Ci
W świat zabawy ruszaj z nami
Pomóc Ci możemy dziś

<RBEG>Ref.:
Śmiej się, śmiej, o o o o
Razem z nami tańczyć chciej (4 x)

Jeszcze dobrze się nie znamy
Ale coś już łączy nas
Wiem że zrobić coś możemy
By usłyszał o nas świat
Mamy przecież wielkie plany
Lecz czy sił wystarczy nam?
Jeśli nie, to się pożegnamy
A na razie bawmy się

<RBEG>Ref.:
Śmiej się, śmiej, o o o o
Razem z nami tańczyć chciej (4 <REND><REND><REND>x<EOST>)",1
"Wstaję i witam nowy dzień
Może kiedyś Cię znajdę, tego chcę
Zimna kawa dobija mnie
Tak kolejny powitam nudny dzień
Wsiadam w auto i ruszam gdzieś
Błądzę wkoło, lecz wiem, że to ma sens
Może mignie gdzieś Twoja twarz
Którą w pamięci mam
<EOST>
<RBEG>Ref.:
Jesteś moim spełnieniem, moim snem
Jesteś moją miłością, której chcę
Jesteś tą, której szukam w każdy dzień
Będziesz mą namiętnością, tego chcę
Na na na na na na na.....<REND>
<EOST>
Noc spowiła już miasto me
Znowu nic z moich planów, nie ma Cię
Gdzieś uciekła mi Twoja twarz
Której szukam od lat
Jutro też będzie piękny dzień
Jak co rano z tą myślą budzę się
Przecież wszystko możliwe jest
I zaliczę Twój test
<EOST>
<RBEG>Ref.:
Jesteś moim spełnieniem, moim snem
Jesteś moją miłością, której chcę
Jesteś tą, której szukam w każdy dzień
Będziesz mą namiętnością, tego chcę
Na na na na na na na..... (2 <REND>x<EOST>)",1
"Nie widziałam go od roku
Już zaczynał się niepokój
Że na zawsze coś uciekło z nim
Potem miesiąc mi wystarczył
Bym zaczęła znów się martwić
Że do niego nie pasuję już za nic
<EOST>
<RBEG>Ref.:
Miłość nie jest prosta
I tak musi zostać
Bo nie wiemy, co jutro z nami
Bo nie wiemy, co jutro z nami (2 x)<REND>
<EOST>
Potem tydzień tak się dłużył
Wszystkie płatki spadły z róży
Którą dał mi i następną da
Nie widziałem go od wczoraj
Dzwonię, chociaż późna pora
Nie odbiera, pewnie inną ma
<EOST>
<RBEG>Ref.:
Miłość nie jest prosta
I tak musi zostać
Bo nie wiemy, co jutro z nami
Bo nie wiemy, co jutro z nami (4 <REND>x<EOST>)",1
"Ziarna piasku, Twój strój
Już cały czas w oczach swych mam
Skończył się zasób słów
Gdy morski wiatr odkrył Twą twarz

<RBEG>Ref.:
Martyna, Martyna, ajajajajaj
Oh Martyna (4 x)

Śledzę każdy Twój krok
Ty o tym wiesz, odwróć się tu
Dziwnych wydarzeń splot
I postać Twa została już

<RBEG>Ref.:
Martyna, Martyna, ajajajajaj
Oh Martyna (4 <REND><REND>x<EOST>)",1
"Your talk's too hazy
Lacking a fire
Too much of it lately
Is this what we wanted
Every morning
I am a love begger
My speech isn't working
Discommunication
<EOST>
We sank in drunk love
Enough's never enough
<EOST>
A little bit carefree
A little bit  laughting
A little bit  blushing
But a little bit crushed
A little bit  falling
A little too fast and
There is too many words 
But too little of love
<EOST>
And baby you
Ooooo
You're pushing me down
Then bringing me up
Ooooo
It's going too fast
With too little of love
<EOST>
Your lips that are liars
Whispering comfort
Say you sick and you are tired
Love manipulation
<EOST>
We sank in drunk love
Enough's never enough
<EOST>
A little bit carefree
A little bit  laughting
A little bit  blushing
But a little bit crushed
A little bit  falling
A little too fast and
There is too many words 
But too little of love
<EOST>
And baby you
Ooooo
You're pushing me down
Then bringing me up
Ooooo
It's going too fast
With too little of lov<EOST>e",0
"Milion historii w twojej głowie tkwi.
Na każdy najdrobniejszy życia trik.
Chcesz być gotowa, uzbrojona w plan.
Szkoda zachodu mówię ci!
I tak nie zgadniesz co szykuje los.
Na zmianę pełna kieszeń, pusty trzos.
Marzenie, które gonisz  z całych sił
Zaśmieje ci się prosto w nos.
<EOST>
Uwierz albo nie
Co w życiu najcenniejsze jest.
Bez planu nam wydarzy się,
Niespodziewanie.
Kochanie zrozum, szkoda dnia
Na budowanie domu z kart.
Chwile co uciekają tak
Zachowaj dla mnie. / 2
<EOST>
Żyjesz czekaniem na następny dzień
I ciągle martwisz się co będzie, wiem.
Zamiast planować życie smakuj je,
A ono mile zaskoczy cię.
Bo szczęście sobie gdzieś za progiem tkwi
Tylko się boi twoich myśli złych.
Nie musisz już naprawdę robić nic.
Kochanie, proszę otwórz drzwi.
<EOST>
Uwierz albo nie
Co w życiu najcenniejsze jest.
Bez planu nam wydarzy się,
Niespodziewanie.
Kochanie zrozum, szkoda dnia
Na budowanie domu z kart.
Chwile co uciekają tak
Zachowaj dla mnie. / <EOST>3",1
"Gdy smutno mi, la bamba! 
Gdy ciezko mi, la bamba 
wystarczy, by zaswiecilo znow slonce 
i po bezgwiezdnej nocy wstal wreszcie swit... 
Ech, porywa, porywa... 
Ech, porywa, porywa do tanca ten 
goracy rytm, goracy rytm! 

Bamba, la bamba. Uuu! Bamba, la bamba, 
bamba, la bamba, bamba, la bamba! 

Choc nie jestem zeglarzem, uuu! 
Choc nie jestem zeglarzem, 
sto morz i rzek przeplyne, by zaspiewac ci: 

Bamba, la bamba. Bamba, la bamba, 
bamba, la bamba, la bamba, la bamba! 
Na szare dni la bamba! 
I na zle sny la bamba; 
zaufaj, ze to naprawde mozliwe, 
to naprawde mozliwe, wiec nie bron sie, 
niech i ciebie porywa! 

Oooooooo jaja!!! 
Oooo, o je, o je, o je! 

Gdy smutno mi, la bamba! 
Gdy ciezko mi, la bamba 
wystarczy, by zaswiecilo znow slonce 
i po bezgwiezdnej nocy wstal wreszcie swit... 
Ech, porywa, porywa... 
Ech, porywa, porywa do tanca ten 
goracy rytm, goracy rytm! 

Choc nie jestem zeglarzem, uuu! 
Choc nie jestem zeglarzem, 
sto morz i rzek przeplyne, by zaspiewac ci: 

Bamba, la bamba, uu! Bamba, la bamba, 
bamba, la bamba, la bamba, la bamba 
mba mba la bam... 

Na szare dni la bamba! 
I na zle sny la bamba; 
zaufaj, ze to naprawde mozliwe, 
to naprawde mozliwe, wiec nie bron sie, 
niech i ciebie porywa! 

...mba, bamba, uu! Bamba, la bamba, 
bamba, la bamba, la bamba, la bamba 
mba mba la bamba 

Bamba, la bamba, uu! Bamba, la bamba, hej! 
Bamba, la bamba, la bamba, la bamba 
la bamba, la bamba!!! <EOST>
",0
"Tak prosto…

Stoję tutaj całkiem sam,
Wszyscy patrzą i nie widzą bram.
Nikt nie pyta o nic mnie,
Każdy z nas robi to, co chce.

Help me now! Help me now!

W głuchej ciszy wieje wiatr,
Jakaś siła krąży obok nas.
Coś z daleka zbliża się,
To nieznany obiekt razi mnie.

Help me now! Help me now!

Przyszedł właśnie na mnie czas,
Chcą mnie zabrać gdzieś w nieznany świat.
I choć już nie byłem sam,
Ktoś uchylił dla mnie nieba bram.

Help me now! Help me now!

Help me now! Help me now!
Now, now, now, now, now<EOST>.",1
"[<RBEG>Refren: Quebonafide]
Ten świat to kłamstwo
Jak to, że płaczesz cicho
Ten świat to kłamstwo
Jak to, że nie dosłyszą
Ten świat to kłamstwo
Lorelei póki liczą nam kroki
Ten świat to kłamstwo
Zabiorę cię donikąd; Loki<REND>
<EOST>
[Zwortka 1: Quebonafide]
Obudzić i ludzi to najsłabszy z rymów
Dlatego pozwolę im smacznie drzemać
Illusion is (moogie?) i (?) virus
Twarze w czarnych helikopterach
W świecie złudzeń jak Dynamo Magic
Patrzę na ciebie tak samo jak wtedy
Nie potrafiąc się podnieść z gleby
A chciałbym unieść się honorem polewitujemy
Mam zanurzyć się w tym? Woda jest głęboka
To jak odurzyć się przez Thimerosal
Czemu ta igła mnie nie znieczuliła?
Semantycznie już dawno dałem temu wyraz
Pod ziemią, podniosę cię na duchu epoki
Gram za amery w sieci kłamstw i obłudy; Loki
<EOST>
[Zwrotka 2: Kartky]
Od szeptu do krzyku, od zmierzchu do świtu
Zmęczeni z zachwytu liczymy na tytuł
Nie byłych wspólników bez gestów, okrzyków
Zmysłów, instynktów, wymysłów, wyników
Pół na pół, anatema zmusza i każdy obiera azymut
Nie biegniemy w blasku szukając poklasku
Na darmo. Bez wrzasków nad sobą to przymus?
Bez straconych minut, każdy, kto wierzy
Liczy dekady, zamieniam sugestię na ciemność bez wiedzy
I z wieży to widzę - już nie damy rady!
Noce za darmo, bliscy bardzo daleko
Wierzę w lojalność, i nie tylko czekam na moment
Kiedy mentalność wykrzywia nam podbite ego
Mam instynkty, i brudzi wstydem, że cały płonę
To kolejny odcinek, na którym znowu wariuję
Potem testuję to biernie, jak głupie życie na chwili
Momenty, zaklęcia, wena, finezja
To wszystko straciłem wraz z nimi
Nikt nie zasłużył, czy to imię Róży?
Witaj w mej nowej podróży za krzykiem
Możesz mi wróżyć ze źrenic bo umiem je zmienić
Odbijam w nich mrok ciągi liter
Nie uronię ani jednej łzy
Kiedy zabraknie mi tchu
Nie trwonię ironii dla psów
Gdy demony nocy mnie kładą do snu
Z daleka od szampańskich snów
Kwitnącego bzu, nie czekam na łaskę, bo znów
Opaska na oczach zmyliła nam trasę
Gdy własne sumienie nie daje nam tchu
Tak bardzo nie tu!
<EOST>
[<RBEG>Refren: Quebonafide]<REND>
<EOST>
[Zwrotka 3: Kartky]
Tak bardzo nie tu, jak pasujemy do czegoś, don't wait
Czuć magię w powietrzu
To kolejny wieczór bez przeszkód; Karl Johans Gate
Budzimy się rzadko ze snów, buduję je w myślach jak Lego
Lubimy gdy burzą
Nie zmyślam dlatego jesteśmy tak bardzo nie tu
Miasto pęka na pół, i tylko słyszę, że szydzę
Nie mogę zapominać sekund, i płacić za oddech
I każdy kadr który widzę, chodź ze mną daleko stąd
A rap niech zagra nam w tle, przekonasz się, że ta droga to błąd
Bo nie ma miejsc bardziej bez sensu niż te
Nie lubię swoich koszmarów
Ostatnio je do mnie wysyłasz skutecznie
W tle tylko zostawia zapach i głowę tak lekko mnie we śnię
Wpadam do wanny od tyłu na krześle
W oparach absurdu... żal sam się wylewa
Livin' la vida.. Loki! Woda do kolan, skały do nieba!
<EOST>
[Zwrotka 4: Quebonafide]
Nie utonę w tym ich morzu kłamstw. Mam wieszać się?
Tu diabeł dzień w dzień śmieje się jak Dave Chappelle
Jestem tym gościem, który jedzie za ambulansem
Mamy jeszcze matematyczne szanse?
Zanim zapukali do mnie, opakowali w folię
Chyba widziałem to trochę jaśniej
Mógłbym rzucić to i fruwać z tym równie dobrze
Spoko, tylko zrobię swoje, no i pójdę sobie
Równanie pojebane, sam nie umiem znaleźć Q
Ale życie to walka w vale tudo - chcieć to móc
A może ból istnienia to mój punkt widzenia
I to przez to znów piszę, aż brakuje słów
A może powiedziałem wszystko na temat
I powinienem przestać, bo mój problem jest... mó<EOST>j",0
